sample_id,S9_11,S9_12,S9_14,S9_1,S9_2,S9_6,S9_7,S9_9,S11_11,S11_12,S11_14,S11_1,S11_2,S11_6,S11_7,S11_9,S17_11,S17_12,S17_14,S17_1,S17_2,S17_6,S17_7,S17_9
NeiSSeria_Sicca_C,2751240,1063897,3116630,1193205,1275584,54900,174432,2439304,2476611,799591,513111,1172983,1720390,227057,155839,1757629,1545847,1937074,263620,1089563,1176736,138783,178558,2171642
NeiSSeria_Sicca_D,3494863,3216229,919758,159956707,3365676,132603,1958885,4660738,3766655,1522686,339540,207240348,2915506,634631,2776634,2554640,2980213,3066900,247984,165728913,4713718,731697,3210758,2731265
NeiSSeria_Sicca_E,575326,0,156228,2495054,763834,14600,63700,1024992,534185,60000,27000,3196374,538122,69100,31500,346565,315401,169236,18000,2656848,802918,60600,69800,278933
NeiSSeria_Sp000090875,29671425,67805614,6406701,27199688,38128515,1302042,3481094,7554295,19544042,34044915,11656004,3784356,14762298,6931831,1874861,5638398,15911837,22900080,5193889,722025,13288860,2130604,1167315,5984013
NeiSSeria_Sp000186165,3463342,3656573,8203850,12378792,8711654,16945326,16713753,9880048,12145278,5966874,6968070,9381571,12066284,50790368,30154162,8131406,3719330,13905610,3449574,7015830,8746823,26580364,46970917,7542291
NeiSSeria_Sp000227275,9035507,2271228,779597,6147358,2000486,222293,361143,3780542,7611438,2768695,940795,5137045,1796403,483768,460428,2476580,5000972,7660933,474344,4013762,2122556,523456,207412,3733412
NeiSSeria_Sp000952795,2296752,228638,347027,996271,753060,65200,433868,1444267,1670034,519980,200141,500781,754557,208472,362445,889204,1369271,2186519,72300,502394,542108,215451,567111,1320088
NeiSSeria_Sp001308015,0,0,0,0,0,0,0,21500,0,0,0,0,0,0,0,15500,0,0,0,0,0,0,0,19800
NeiSSeria_Sp001809325,7131660,921711,252202,3571848,1500758,263215,93100,2784624,7007342,698099,151656,3325081,1334750,684705,38700,1351475,2933899,1969073,79100,2651491,2079058,415228,39300,1454902
NeiSSeria_Sp001815675,5178650,296572,185116,226757,405724,80800,214500,2095623,4303232,873699,190538,108331,425716,199477,121300,1252519,3770697,2699936,101494,143431,625266,219127,139599,1934965
NeiSSeria_Sp002237445,70900,95300,252568,184903,62500,34700,136408,637978,236573,131201,512476,263580,32600,921591,72700,419965,408150,228191,118841,228907,129007,571688,49400,342846
NeiSSeria_Sp002327085,0,0,0,0,0,0,0,46300,0,0,0,6510,0,0,33200,72400,0,0,0,6180,0,0,18500,65600
NeiSSeria_Sp011038745,0,0,0,0,0,0,0,8860,42800,0,0,7140,0,0,0,7060,23200,0,0,6010,0,5900,0,6860
NeiSSeria_Subflava,5903420,9330624,3217349,12558342,16989419,8211549,24353641,113302142,18063376,12089651,5468965,25234434,23588430,49883723,45037076,80599132,12001695,25959172,2978498,23739683,19303494,35048382,42366878,81344797
NeiSSeria_Subflava_A,5419402,7538335,18761756,25540646,28807037,7156403,21913760,24461985,15241888,10309631,19558260,31257656,35487560,39621991,35708349,18375251,6258120,20894213,7275291,21808965,27565427,18869024,37195842,18948809
NeiSSeria_Subflava_B,312341,1629161,1056035,2967072,0,12200,1891069,2063047,1300131,2389047,1131716,3491523,0,188497,2900552,1828077,582134,5276133,363040,2822030,0,190719,4319777,2390252
NeiSSeria_Subflava_C,6746396,10689483,4848639,16103126,11962234,5312114,18112870,31639087,19207875,10646343,4539894,16687330,14427629,18403826,34032393,22341281,7432762,23769307,1971755,13529093,12311484,10285829,49068066,24753551
NeiSSeria_SuiS,0,0,0,0,0,0,0,6550,0,0,0,3210,0,17600,0,5710,0,0,0,2310,0,9570,0,4530
NeiSSeria_weaveri,80500,0,0,0,0,0,0,60700,50900,0,0,4260,0,0,0,50900,0,0,0,5230,0,0,0,103772
NeiSSeria_zoodegmatiS,0,0,0,0,0,0,0,0,0,0,0,0,0,14600,0,0,0,0,0,0,0,18600,0,0
QFNR01_Sp003248485,0,254460,16700,0,0,0,0,5730,0,127396,0,0,0,0,0,0,0,87000,28100,0,0,0,0,0
SimonSiella_muelleri,0,0,157135,82600,101970,470534,1348615,85500,0,0,263906,102733,213431,479604,1512167,80400,75100,7480,908093,263469,54500,1142004,1272998,405915
HydrogenophiluS_thermoluteoluS,0,16100,0,0,0,0,0,0,14100,6680,0,0,0,1590,0,0,0,0,2510,0,0,2110,0,0
Cardiobacterium_hominiS,3883843,20501252,975177,424348,1925159,90800,3742264,1456060,2397417,10705319,1493264,831977,2291012,1945862,1753737,1823657,3646230,2329081,1001762,559517,1803890,902362,692005,1370160
Cardiobacterium_valvarum,674205,3722816,413336,143670,170276,21500,561893,298485,390947,1568750,807925,77200,99000,354196,205795,306361,428165,419622,450662,59000,143961,128885,57600,291038
AeromonaS_caviae,35200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enterobacter_hormaechei_A,0,0,14800,0,0,55000,0,22800,0,0,25400,0,0,12100,5100,1680,0,0,36000,10300,0,19700,758,29500
Erwinia_B_gerundenSiS,0,0,0,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EScherichia_coli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256972,0,0,0,0,39400
KlebSiella_pneumoniae,113020,32900,47700,63000,35500,0,14000,2570,27900,15400,122622,1640,57200,3490,0,1240,63200,5720,39200,0,50000,0,4230,1020
KlebSiella_A_grimontii,0,0,0,8240,0,0,0,0,0,0,0,0,0,0,0,0,0,12900,0,0,0,0,0,0
KoSakonia_cowanii,0,0,0,4010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pantoea_agglomeranS,0,0,0,9470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pantoea_ananatiS,0,0,0,4340,0,0,0,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pantoea_eucalypti,0,0,0,0,0,0,0,2680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pantoea_pierSonii,0,0,0,10600,0,502,0,0,0,0,0,0,0,1710,0,0,0,0,0,0,0,8110,0,0
Pantoea_Septica,0,0,0,0,0,485,0,0,0,0,0,0,0,1440,0,0,0,0,0,0,0,1130,0,0
Pluralibacter_gergoviae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16800,0,0,0,0,0,0
Rahnella_aquatiliS_B,0,0,0,0,0,0,0,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rahnella_inuSitata,0,0,0,1980,0,0,0,0,0,0,0,0,0,1750,0,0,0,0,0,0,0,0,0,0
Rouxiella_chamberienSiS,0,0,0,0,0,0,0,62900,0,0,0,0,0,0,0,21500,0,0,0,0,0,0,0,0
Salmonella_enterica,0,0,0,0,0,1170,0,344,0,0,0,972,0,1280,2030,0,0,0,0,1230,0,2170,1530,669
ActinobacilluS_ureae,0,0,0,0,0,8530,0,0,0,0,0,0,0,39200,0,0,171579,0,0,0,0,24300,0,0
ActinobacilluS_B_SeminiS,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0
Aggregatibacter_actinomycetemcomitanS,0,0,0,10600,0,12200,0,36700,115759,81600,0,14800,114562,61900,0,52400,64600,21000,0,18800,111707,34800,16200,87200
Aggregatibacter_actinomycetemcomitanS_A,0,0,0,0,0,0,0,147365,0,0,0,0,0,0,0,197204,0,0,0,0,0,0,0,101423
Aggregatibacter_aphrophiluS,360426,1927994,324853,829531,484991,625978,2153508,830169,840126,5247001,811352,553400,819458,3636577,840915,800921,596626,5743966,484160,531498,919201,1998959,836081,831072
Aggregatibacter_kilianii,0,181059,61300,75600,155589,258837,306114,353032,199081,640752,143162,121893,399166,1664876,457738,334332,271157,153871,113268,122987,364739,995956,534588,370591
Aggregatibacter_kilianii_A,0,0,21300,0,0,0,18300,6350,0,0,54000,0,0,0,14500,8510,0,0,40000,1610,0,0,13200,7620
Aggregatibacter_SegniS,540329,1781482,6215700,1724790,3295393,2229972,2317635,4930467,2888255,10970299,14170746,2762841,9556880,13914951,2438488,4683928,3341431,1179950,8979476,4140719,10975944,8585541,2633957,4403902
Aggregatibacter_SegniS_A,863567,1247523,2024229,907191,1951594,2209776,1464324,2834683,3046621,5936726,4809076,1906098,5748605,14332058,1926684,2647062,2813631,970754,2837404,2258455,4567235,10617817,2660531,2687976
Aggregatibacter_Sp000466335,1879192,3442212,511918,1140430,2710747,4191889,3213643,5347361,10128669,20272426,1741252,2034529,3198585,25038954,3735202,4075371,8372803,1313874,1000485,1765642,2810527,14283117,3542404,4548044
BaSfia_bettyae,0,0,0,0,0,0,0,0,332397,0,0,0,0,0,0,0,417910,0,0,0,0,0,0,0
BaSfia_A_roSSii,0,0,0,0,0,73100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caviibacterium_pharyngocola,0,0,0,0,0,0,0,5010,0,0,0,0,0,0,12400,6730,0,0,0,0,0,0,12500,15800
Cricetibacter_oSteomyelitidiS,0,0,0,0,0,0,0,0,0,0,0,0,0,52000,0,0,0,39900,0,0,0,23800,0,0
Gallibacterium_anatiS,0,0,0,0,0,0,0,21100,0,0,0,0,0,0,0,19100,0,0,0,0,0,0,0,19600
HaemophiluS_haemolyticuS,89500,3617742,1197574,6979893,2410752,2193734,1133531,3080489,949093,11915026,2523317,6158811,5003511,3327931,1696367,7393271,3172272,58773911,13675106,13296980,22211730,5295157,4333324,18263519
HaemophiluS_haemolyticuS_G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553281,0,0,0,0,0,0
HaemophiluS_haemolyticuS_I,0,0,577965,911074,1463057,241491,305718,573699,0,304750,739710,1047010,1752249,127413,116712,777902,427916,1895635,1112486,1883783,1930937,272206,387646,1052414
HaemophiluS_haemolyticuS_J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44100,0,0,0,0
HaemophiluS_influenzae,0,0,0,0,337672,15400,0,0,0,0,0,0,382329,16900,0,104124,0,0,0,144074,150966,26100,0,0
HaemophiluS_influenzae_D,0,0,9950,78400,0,79800,0,108958,50600,43900,40600,200465,232634,22600,0,205003,151801,0,230506,325186,319157,34200,77100,245457
HaemophiluS_quentini,0,0,0,205440,0,164780,0,34500,0,0,0,86500,0,453147,0,63400,0,0,272386,162129,0,538005,147315,46500
HaemophiluS_Sp001276515,0,0,149294,4175276,0,201566,0,81200,0,188228,193166,5588767,0,147554,33100,137111,0,731657,522277,5432481,0,632587,369197,194764
HaemophiluS_Sp002998595,488027,1471617,224746,2562957,4336875,2598988,1553341,409831,2072253,3155553,738328,4942422,3833867,2836131,1425808,868912,3841154,7909232,1318420,11782848,6964152,3176032,6394190,3158154
HaemophiluS_A_parahaemolyticuS,1791657,0,599942,8805794,654033,92900,210924,390983,28196350,218628,2966777,11433586,3688042,172960,372669,1029451,40134541,3739158,6943444,12608066,42471881,164146,1753061,2269790
HaemophiluS_A_paraphrohaemolyticuS,150445,180744,34900,624304,343596,56500,134105,75200,1772779,512166,96400,739472,708245,214924,189745,106546,8831793,1309818,261486,810400,3314269,248594,442316,175258
HaemophiluS_A_Sputorum,1375289,6254093,6226209,842047,17985531,1775781,5349124,178530,5177601,7872777,20096305,1118735,27940198,15995974,5094125,164136,8255799,4107507,10336956,898703,22546692,10848687,6395122,246503
HaemophiluS_D_parainfluenzae,9072611,6164696,3231851,5124839,14687227,14902165,3338733,2435859,27607623,25828374,7833959,13952482,19389418,12888128,6232909,2464607,36705741,43010222,5882349,18193039,27951854,23142424,20171441,2970656
HaemophiluS_D_parainfluenzae_A,1353420,2265980,583886,803927,1566468,1171070,821069,727423,6452034,5573842,820428,1084471,2889673,1534509,1521668,824415,3538906,2151041,567659,1340737,1221376,1919944,3004055,936764
HaemophiluS_D_parainfluenzae_J,372639,1484788,203490,914280,452870,970741,255564,587300,1613363,4443682,247304,785281,513726,2208454,405536,606846,941420,4436056,175023,924464,1211684,2258185,502113,669597
HaemophiluS_D_parainfluenzae_K,3744585,7235275,3902179,3006982,6325820,10421307,3534583,2786011,13894254,19039234,4696947,4171259,6729663,15067904,5208534,2770698,7498219,10860113,2835453,5382356,6138491,21849985,9621080,3061210
HaemophiluS_D_parainfluenzae_L,1193068,2949540,1248521,1818625,3110180,5956719,638102,1150158,5488292,6370693,1491758,1981473,3126179,11654562,1221751,1044376,2632190,6283511,942090,2253798,1383909,15512694,2768017,1160058
HaemophiluS_D_parainfluenzae_M,2452993,8193992,775767,3911076,9693249,20975007,1813850,2332207,12618996,34716708,1563534,8992383,11350691,15964254,3077571,2779751,17044037,118571318,939287,18791781,8326500,24469374,5713043,2990686
HaemophiluS_D_parainfluenzae_N,860584,2101024,394656,967044,5104318,6631157,612069,777542,2522281,4497180,559986,1801694,6376359,12496477,917676,888130,1347761,3355565,405836,2023878,8431671,13911884,2102439,867158
HaemophiluS_D_pittmaniae,0,0,0,78200,67300,7610,812455,19500,173745,48800,0,102976,89900,36100,840270,15700,63100,47100,11400,114518,0,26200,1123649,16300
HaemophiluS_D_Sp001679485,3134384,7818765,1014344,5077513,11287961,6327230,2405041,4050019,12515558,15661048,1626852,5870155,10555595,12770719,3079234,4521626,5768417,10538365,933943,7290228,4207502,14596352,5568332,5052329
HaemophiluS_D_Sp001815355,1896617,9583680,1829924,2655795,9151544,6454276,2101491,3037099,8254577,19388815,2234023,3315339,8183981,8994762,2560827,3566501,4803733,10794931,1638344,3377387,3110212,12040920,5864959,3865465
HaemophiluS_D_Sp900755445,0,1749716,234955,1615302,1911464,1105316,479767,928700,1825426,3989641,186652,3701300,1889761,1705571,743282,1038725,1716791,3893341,88400,7018065,730625,1682724,1363745,1193799
HaemophiluS_D_Sp900756155,1009129,2669004,637997,635742,845069,2038862,633618,406964,4958619,7338061,733678,584552,1310547,3505550,851170,227891,2462540,2912943,583231,607842,0,4276823,1985551,276459
HaemophiluS_D_Sp900756875,921916,3670612,1431845,1038556,4053199,1317475,984516,1901592,4010608,8732435,1655673,1175980,3559289,2898461,1889389,2087979,1900185,6739043,1002552,1358841,1691881,3810874,4251560,2163445
HaemophiluS_D_Sp900764435,406432,627668,82300,649575,1690137,1160418,759181,582849,714787,1808823,269727,886728,2064110,927939,1058408,461028,683102,2084409,125863,1027956,1009155,1172214,1626100,472460
MeSocricetibacter_inteStinaliS,0,0,0,0,0,0,0,0,0,0,0,8030,0,0,0,0,0,0,0,0,0,0,0,0
NecropSobacter_maSSilienSiS_B,0,0,0,0,0,7410,0,7610,0,0,0,5000,0,0,0,8980,0,0,0,4030,0,16600,0,8870
PaSteurella_dagmatiS,0,0,0,0,0,0,0,0,0,0,0,19300,0,0,0,0,0,0,0,28100,0,23100,0,0
Rodentibacter_mrazii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11500,0,0,0,0
Rodentibacter_Sp901420285,38900,0,174273,21900,48300,24900,992116,321596,60700,261932,456490,81600,60600,233780,2213872,270673,80200,8450,524559,103609,52500,69200,1232057,133328
Shewanella_chilikenSiS,0,0,0,0,0,0,0,4780,0,0,0,0,0,0,0,5150,0,0,0,0,0,0,0,0
Shewanella_corallii,0,0,0,0,0,0,0,0,0,0,0,2970,0,0,0,0,0,0,0,1810,0,0,0,0
Legionella_pneumophila,0,469364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alcanivorax_A_Sp009846755,0,0,0,0,0,0,0,2620,0,0,0,0,0,0,0,3680,0,0,0,0,0,0,0,2510
Cobetia_amphilecti,0,0,0,8340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cobetia_cruStatorum,0,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cobetia_marina,0,0,0,263334,0,0,0,0,0,0,0,5940,0,0,0,0,0,0,0,0,0,0,0,0
KuShneria_indalinina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0
KuShneria_phylloSphaerae,0,0,0,0,0,0,0,0,0,0,0,0,0,3450,0,0,0,0,0,0,0,3160,0,0
Acinetobacter_baumannii,0,0,0,0,0,0,0,679,0,0,0,0,0,0,0,0,0,0,12900,0,0,583,0,9430
Acinetobacter_guillouiae,0,3160,50700,55500,86500,0,0,0,92100,39100,82100,140429,65300,21600,0,0,175722,20200,54800,8200,89000,31300,9900,0
Acinetobacter_johnSonii,114610,81300,0,42500,81200,0,0,0,75000,27000,0,0,0,15300,0,0,0,0,0,2630,0,15100,0,1850
Acinetobacter_pittii,0,0,43100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acinetobacter_urSingii,0,0,0,0,0,4650,0,0,0,0,0,0,0,15400,0,0,0,0,0,0,0,12000,0,0
Moraxella_A_atlantae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570,0,0,0,0
Moraxella_A_boevrei,0,0,0,0,0,0,0,17700,0,0,0,0,0,0,0,13600,0,0,0,0,0,0,0,21600
PSychrobacter_Sp000213615,0,0,0,50000,0,37600,0,0,0,0,0,5220,0,155657,0,0,0,0,0,0,0,107464,0,0
PSychrobacter_Sp001652315,0,0,0,0,0,0,0,0,0,0,0,0,0,5540,0,0,0,0,0,0,0,0,0,0
PSeudomonaS_aeruginoSa,0,0,0,0,0,0,36600,3180,0,0,0,0,0,0,12600,5330,0,0,0,0,0,0,0,2350
PSeudomonaS_A_Stutzeri,0,0,0,0,0,0,0,0,0,34900,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSeudomonaS_B_luteola,0,0,0,0,0,420,0,0,0,0,0,0,0,1780,0,0,0,0,0,0,0,5970,0,0
PSeudomonaS_B_oryzihabitanS_B,0,0,0,0,0,633,0,0,0,0,0,0,0,3170,0,0,0,0,0,0,0,1690,0,0
PSeudomonaS_E_chengduenSiS,0,0,0,0,0,0,0,0,0,0,0,0,0,7730,0,0,0,0,0,6840,0,3690,0,0
PSeudomonaS_E_helleri,0,0,0,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSeudomonaS_E_juntendi,0,0,17700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSeudomonaS_E_putida_E,0,0,0,0,0,237,0,0,0,0,0,0,0,2900,0,0,0,0,0,0,0,6460,0,0
PSeudomonaS_E_putida_L,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1570,0,0
PSeudomonaS_E_Sp001655595,0,21200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSeudomonaS_E_Sp002282595,0,0,0,0,0,0,0,0,0,0,0,0,0,3920,0,0,0,0,0,0,0,0,0,0
PSeudomonaS_E_viridiflava,0,0,0,0,0,0,0,0,0,0,511,0,0,0,0,0,0,0,0,0,0,136,0,0
PSeudomonaS_O_kuykendallii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1540
StenotrophomonaS_geniculata,0,0,0,0,0,0,0,0,0,0,0,0,0,4190,0,0,0,0,0,0,0,4720,0,0
StenotrophomonaS_maltophilia,0,0,10700,0,0,0,0,0,0,0,0,0,0,0,0,1270,0,0,0,0,0,0,0,151
StenotrophomonaS_maltophilia_P,0,0,0,204069,0,0,0,0,0,0,0,9150,0,0,0,0,0,0,0,5110,0,0,0,0
StenotrophomonaS_maltophilia_Q,0,0,0,0,0,0,0,0,0,0,0,1450,0,0,0,0,0,0,0,0,0,0,0,0
StenotrophomonaS_maltophilia_S,0,23000,0,0,0,0,0,0,0,7950,0,0,0,1020,0,0,0,0,0,0,0,2790,0,0
StenotrophomonaS_pavanii,0,30500,0,0,0,0,0,0,0,0,0,0,0,12900,0,0,0,0,0,0,0,4350,0,0
Vulcaniibacterium_A_thermophilum,0,0,0,0,0,0,0,0,0,5730,0,0,0,0,0,0,0,0,0,0,0,606,0,0
XanthomonaS_campeStriS,0,0,5000,1390,17500,1320,0,0,0,0,0,0,0,1040,0,0,0,0,0,0,0,721,0,0
Treponema_medium,776283,1910272,1029112,347450,950471,65500,1293887,376066,210498,666391,565147,104015,417726,66300,362004,448802,311228,144374,603422,55600,350133,41600,208175,276367
Treponema_phagedeniS,0,0,30400,7450,0,3540,14400,22200,0,0,16000,1930,0,0,0,15800,0,0,12700,1860,0,0,0,12800
Treponema_Sp000775995,526832,1987072,1059644,308960,558075,82600,962587,293029,174450,736792,597650,92800,329962,68100,269404,352938,260366,172504,663938,48900,241809,39900,190922,222427
Treponema_Sp010365865,1110295,3976222,977849,454826,777979,82800,1422298,564557,346471,1946781,586488,128725,595344,158382,410593,621193,479815,475848,591216,68800,422225,88500,259245,555531
Treponema_vincentii,539362,774503,1101402,278297,619812,73200,623989,668704,103855,323941,694090,94300,332472,56400,149968,636757,222133,78300,1082378,49000,271528,34700,119148,606725
Treponema_B_denticola,3931446,9473555,6552229,1679672,10200591,70000,5399432,3046442,1309265,1871867,3936878,367934,5246537,191617,1180677,4155218,1324442,593361,3823644,140313,2869371,63300,474226,1821330
Treponema_B_denticola_A,577725,3310274,2647604,571615,4976911,23600,2429145,923990,348435,683371,1447201,118815,2372265,49300,437241,1219677,444973,198584,1419935,36900,1273221,25200,179471,464084
Treponema_B_pediS,0,0,61900,0,0,5550,36900,10300,0,0,36400,3490,0,0,8910,14100,0,0,25600,1390,0,0,0,6520
Treponema_B_putidum,102491,268561,258189,40900,550381,4100,315227,91200,24900,40700,156160,9340,275759,0,42600,120348,50700,16700,208014,4300,144657,0,17400,46600
Treponema_C_lecithinolyticum,2907166,8660667,1261850,734056,4532310,22000,3281265,28800,804761,1811418,1305985,273233,4524189,202571,723779,24200,1339717,809028,857604,84500,2451704,52100,291200,12100
Treponema_C_maltophilum,268056,809794,326311,187495,727470,5100,519635,235623,78900,248882,180765,31100,407109,27700,91700,198943,137396,44500,205825,10900,242696,8590,42100,115643
Treponema_D_buccale,456656,376377,356038,128202,350580,20800,741859,70500,77800,240892,125670,35100,155768,71000,100416,57000,169967,33900,173912,16600,57300,25500,88000,55100
Treponema_D_parediS,123209,305596,158808,79000,140352,22500,134546,101667,18300,116790,80000,14600,61900,29400,22200,81700,54500,13800,83800,5880,26900,8160,17700,59300
Treponema_D_pectinovorum,0,67700,62000,13800,0,3920,49400,26200,0,75000,34700,6260,30300,0,30000,27300,0,17200,41100,5310,0,0,32800,22100
Treponema_D_SocranSkii,287452,323888,444115,186210,934295,10600,403760,153024,72500,184562,216473,34600,511897,21800,60100,123630,208519,23900,207107,10400,275421,10400,40100,78500
Treponema_D_Sp014334325,195612,162226,271627,106659,302262,15900,229457,171706,38200,149684,106767,17900,93500,16100,41200,130476,113189,21000,127103,5790,63200,6030,42800,123789
Treponema_D_Sp014334335,78400,0,217306,65500,150544,10600,23100,150133,21400,0,71300,21800,31400,13600,0,90300,31700,0,164417,16300,34700,8340,18600,85600
Fretibacterium_faStidioSum,3193400,5558127,5370362,702084,5323453,36000,285122,696637,1017344,3071490,5566032,161550,3887156,203517,77500,556654,2079003,806083,2659215,58200,2598568,112666,30000,270293
Fretibacterium_Sp003860125,120876,392070,233013,73200,408584,1450,89000,35200,40800,171792,221147,13100,316640,6160,22500,36400,67300,37100,120121,3490,148371,3920,10900,16000
Fretibacterium_Sp012520235,0,0,36000,0,77000,0,0,4440,0,0,39900,0,67200,0,0,5060,0,0,19000,0,0,0,0,0
Jonquetella_anthropi,0,0,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyramidobacter_piScolenS,0,0,0,0,0,0,0,72400,0,0,0,0,0,0,0,99600,0,0,0,0,0,0,0,77400
Pyramidobacter_Sp002007215,0,0,0,0,0,0,0,4290,0,0,0,0,0,0,0,4260,0,0,0,0,0,0,0,4320
Pyramidobacter_Sp009695745,0,0,0,0,0,0,0,3690,0,0,0,0,0,0,0,2780,0,0,0,0,0,0,0,2420
SynergiSteS_joneSii,0,0,0,0,0,0,0,6430,0,0,0,0,0,0,0,8680,0,0,0,0,0,0,0,6230
UBA3636_Sp902761575,0,0,0,0,0,0,0,3700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1970
NeofuSicoccum_parvum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0
Alternaria_alternata,0,4160,206,0,0,0,0,0,0,1150,0,0,0,911,0,0,0,0,0,0,0,77,0,0
ASpergilluS_Sydowii,0,1820,0,0,0,0,0,0,0,0,0,0,0,1640,0,0,0,0,0,0,0,0,0,0
BotrytiS_cinerea,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0
FuSarium_graminearum,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FuSarium_verticillioideS,0,0,0,0,0,0,0,0,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Schizophyllum_commune,0,0,0,0,0,0,0,0,0,1790,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MalaSSezia_globoSa,0,0,0,0,0,0,0,201,0,1560,0,391,0,977,0,333,0,0,0,0,0,1210,0,0
MelampSora_larici-populina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0
Puccinia_StriiformiS,0,0,202,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puccinia_triticina,5570,0,1760,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
