"Species","col_2b","col_WMS","Group"
"Haemophilus_A_sputorum",0.002692794,0.002114375,"s13_12"
"Haemophilus_D_parainfluenzae",0.027181477,0.072812871,"s13_12"
"HOT-345_sp013333295",0.000480635,0.000594523,"s13_12"
"HOT-345_sp013333605",0.000379182,0.000167121,"s13_12"
"JABCPE02_sp013333255",0.000350069,0.000457411,"s13_12"
"Johnsonella_ignava",0.001579537,0.001411234,"s13_12"
"Johnsonella_sp900766185",0.000187677,7.75e-05,"s13_12"
"Kurthia_gibsonii",0.000117867,3.13e-06,"s13_12"
"Lancefieldella_parvula",0.000174565,5.22e-05,"s13_12"
"Lancefieldella_rimae",0.000328802,0.000333232,"s13_12"
"Lautropia_dentalis",0.070570099,0.082718889,"s13_12"
"Lautropia_mirabilis",0.064552754,0.112502215,"s13_12"
"Leptotrichia_A_sp000469505",0.000678829,0.000840253,"s13_12"
"Leptotrichia_A_sp001274535",0.001063676,0.000634838,"s13_12"
"Leptotrichia_buccalis",0.000662825,0.000797513,"s13_12"
"Leptotrichia_hofstadii",0.000505536,0.000224613,"s13_12"
"Leptotrichia_massiliensis",0.000301286,0.000479741,"s13_12"
"Metamycoplasma_salivarium",0.001146165,0.001063149,"s13_12"
"Mogibacterium_timidum",0.002343317,0.001634938,"s13_12"
"Neisseria_elongata",0.005699725,0.003987162,"s13_12"
"Neisseria_sicca_B",0.013154679,0.068921091,"s13_12"
"Neisseria_sp000090875",0.088925082,0.136934332,"s13_12"
"Neisseria_subflava_C",0.019060969,0.149359696,"s13_12"
"Oribacterium_sp000160135",0.000270764,9.06e-05,"s13_12"
"Ottowia_sp001262075",0.001997766,0.002654538,"s13_12"
"Parvimonas_micra",0.001542544,0.001474687,"s13_12"
"Pauljensenia_sp000185285",0.00019827,2.94e-05,"s13_12"
"Pauljensenia_sp000278725",0.000274677,0.000529048,"s13_12"
"Peptidiphaga_sp000466165",0.000326104,2.94e-05,"s13_12"
"Peptoanaerobacter_stomatis",0.000421314,1.76e-05,"s13_12"
"Peptoanaerobacter_yurii",0.000490876,0.000702535,"s13_12"
"Peptostreptococcus_stomatis",0.000583628,0.000355259,"s13_12"
"Porphyromonas_catoniae",0.000526013,0.000126301,"s13_12"
"Porphyromonas_endodontalis",0.004893226,0.006788815,"s13_12"
"Porphyromonas_pasteri",0.005083125,0.005048897,"s13_12"
"Porphyromonas_sp000467855",0.000303209,0.000176114,"s13_12"
"Prevotella_baroniae",0.000228471,8.58e-05,"s13_12"
"Prevotella_buccae",0.000298103,9.24e-05,"s13_12"
"Prevotella_conceptionensis",0.000956937,0.000878952,"s13_12"
"Prevotella_enoeca",0.000853746,0.000404162,"s13_12"
"Prevotella_intermedia",0.009862908,0.006170245,"s13_12"
"Prevotella_koreensis",0.003769977,0.003659791,"s13_12"
"Prevotella_loescheii",0.002238437,0.002201573,"s13_12"
"Prevotella_marshii",0.000157223,4.91e-05,"s13_12"
"Prevotella_micans",0.000457961,0.000293321,"s13_12"
"Prevotella_nanceiensis",0.000169305,3.26e-05,"s13_12"
"Prevotella_nigrescens",0.001043764,0.00075063,"s13_12"
"Prevotella_oris",0.002405577,0.002031118,"s13_12"
"Prevotella_pleuritidis",0.009821,0.008033534,"s13_12"
"Prevotella_seregens",0.000822727,0.000641203,"s13_12"
"Prevotella_veroralis",0.000471019,0.000213499,"s13_12"
"Pseudoleptotrichia_goodfellowii",0.000988362,0.000472567,"s13_12"
"QFNR01_sp003248485",0.001584683,0.001230371,"s13_12"
"Rothia_aeria",0.021320006,0.0164683,"s13_12"
"Rothia_dentocariosa",0.035140464,0.023317033,"s13_12"
"Rothia_mucilaginosa",0.022226214,0.051976889,"s13_12"
"Selenomonas_sputigena",0.000367502,0.00022815,"s13_12"
"Shuttleworthia_satelles",0.000191763,5.92e-05,"s13_12"
"Slackia_exigua",0.000257094,5.44e-05,"s13_12"
"Streptococcus_constellatus",0.000957232,0.000541375,"s13_12"
"Streptococcus_infantis",0.000236788,0.000915731,"s13_12"
"Streptococcus_rubneri",0.000744651,0.000504091,"s13_12"
"Streptococcus_sanguinis",0.021468657,0.047620323,"s13_12"
"Tannerella_forsythia",0.016122411,0.011572177,"s13_12"
"Tannerella_sp002890585",0.002650848,0.00215075,"s13_12"
"Tannerella_sp003033925",0.000669425,0.000167222,"s13_12"
"Treponema_B_denticola",0.002679116,0.001714659,"s13_12"
"Treponema_C_lecithinolyticum",0.001777603,0.001962713,"s13_12"
"Treponema_C_maltophilum",0.000141522,0.000108821,"s13_12"
"Treponema_D_buccale",0.000190781,1.92e-05,"s13_12"
"Treponema_sp010365865",0.000997138,0.000741032,"s13_12"
"Veillonella_parvula_A",0.003686095,0.002132663,"s13_12"
"Veillonella_rogosae",0.000846082,0.001059613,"s13_12"
"W11650_sp002999035",0.001268635,0.001948365,"s13_12"
"Weissella_confusa",0.000499318,0.000157017,"s13_12"
"Actinomyces_graevenitzii",0.001556985,0.001189775,"s13_14"
"Actinomyces_oris",0.001222899,0.000847555,"s13_14"
"Aggregatibacter_segnis",0.004244376,0.008539046,"s13_14"
"Aggregatibacter_sp000466335",0.000749503,0.002100942,"s13_14"
"Allisonella_pneumosintes",0.002845552,0.002555433,"s13_14"
"Alloprevotella_rava",0.000968197,0.000798091,"s13_14"
"Alloprevotella_tannerae",0.005833661,0.006847962,"s13_14"
"Anaeroglobus_geminatus",0.000427487,0.000125385,"s13_14"
"Anaeroglobus_micronuciformis",0.000700793,0.000154143,"s13_14"
"Bulleidia_extructa",0.001020791,0.000825469,"s13_14"
"Campylobacter_A_concisus_T",0.002634742,0.004607026,"s13_14"
"Campylobacter_A_rectus",0.009743114,0.020828936,"s13_14"
"Campylobacter_B_gracilis",0.000135296,0.000316798,"s13_14"
"Capnocytophaga_granulosa",0.00128854,0.000948438,"s13_14"
"Capnocytophaga_leadbetteri",0.002049905,0.001694189,"s13_14"
"Capnocytophaga_ochracea",0.00128056,0.000490726,"s13_14"
"Capnocytophaga_sp000466425",0.001494839,0.00204032,"s13_14"
"Capnocytophaga_sputigena",0.00110523,0.000742071,"s13_14"
"Cardiobacterium_hominis",0.001198978,0.000751848,"s13_14"
"Cardiobacterium_valvarum",0.000621005,0.000416415,"s13_14"
"Catonella_morbi",0.001815643,0.000971329,"s13_14"
"Corynebacterium_matruchotii",0.00340991,0.002740634,"s13_14"
"Desulfobulbus_oralis",0.000932749,0.000892417,"s13_14"
"Dialister_invisus",0.002113333,0.001584564,"s13_14"
"Eikenella_corrodens",0.000522797,0.000194289,"s13_14"
"Eubacterium_B_infirmum",0.000687825,0.00030564,"s13_14"
"Eubacterium_M_brachy",0.012756634,0.01472684,"s13_14"
"F0058_sp000163695",0.005737213,0.00756162,"s13_14"
"F0422_sp001553345",0.002524025,0.000191068,"s13_14"
"F0422_sp003992055",0.001289831,0.000258937,"s13_14"
"Filifactor_alocis",0.03482312,0.048262771,"s13_14"
"Flexilinea_sp001717545",0.000510981,4.7e-05,"s13_14"
"Fretibacterium_fastidiosum",0.004732478,0.005312287,"s13_14"
"Fusobacterium_animalis",0.001031373,0.001888248,"s13_14"
"Fusobacterium_nucleatum",0.000461852,0.000782677,"s13_14"
"Fusobacterium_nucleatum_J",0.006353431,0.028472919,"s13_14"
"Fusobacterium_polymorphum",0.001386584,0.000658327,"s13_14"
"Fusobacterium_pseudoperiodonticum",0.000444304,0.00339275,"s13_14"
"Fusobacterium_vincentii",0.002681841,0.005833841,"s13_14"
"Gemella_haemolysans_B",0.003147494,0.006613527,"s13_14"
"Gemella_morbillorum",0.003288363,0.003336154,"s13_14"
"Gemella_sanguinis",0.00165779,0.002337333,"s13_14"
"GN02-872_sp003260325",0.001587547,0.001012165,"s13_14"
"GN02-873_sp003260345",0.000625699,0.000671901,"s13_14"
"Granulicatella_elegans",0.002957023,0.01104582,"s13_14"
"Granulicatella_sp001058355",0.001863326,0.003730023,"s13_14"
"Haemophilus_A_parahaemolyticus",0.00227757,0.002358498,"s13_14"
"Haemophilus_A_sputorum",0.010477969,0.01315516,"s13_14"
"Haemophilus_D_parainfluenzae",0.002805055,0.021132735,"s13_14"
"HOT-345_sp013333605",0.000607713,0.000842263,"s13_14"
"JABCPE02_sp013333255",0.001289488,0.001560867,"s13_14"
"JABCPH02_sp013333235",0.001683178,0.003059848,"s13_14"
"Kingella_A_denitrificans",0.000626057,0.000525581,"s13_14"
"Kingella_B_oralis",0.000297679,5.56e-05,"s13_14"
"Lachnoanaerobaculum_orale",0.000539112,9.52e-05,"s13_14"
"Lachnoanaerobaculum_sp000209465",0.000256327,5.69e-05,"s13_14"
"Lachnoanaerobaculum_sp000287675",0.0004151,0.000445518,"s13_14"
"Lancefieldella_rimae",0.001639961,0.002188711,"s13_14"
"Lautropia_mirabilis",0.003515131,0.006824841,"s13_14"
"Leptotrichia_A_sp000469505",0.001518445,0.002513216,"s13_14"
"Leptotrichia_A_sp001274535",0.00103614,0.002173642,"s13_14"
"Leptotrichia_buccalis",0.012785088,0.028311299,"s13_14"
"Leptotrichia_hofstadii",0.002273044,0.000996061,"s13_14"
"Leptotrichia_hongkongensis",0.001040462,0.000909442,"s13_14"
"Leptotrichia_massiliensis",0.003114415,0.008084095,"s13_14"
"Leptotrichia_sp002240055",0.002589722,0.001667272,"s13_14"
"Leptotrichia_trevisanii",0.002085158,0.000840883,"s13_14"
"Leptotrichia_wadei_A",0.004390318,0.007805027,"s13_14"
"Mogibacterium_timidum",0.008485622,0.006789181,"s13_14"
"Neisseria_cinerea",0.004274663,0.005895728,"s13_14"
"Neisseria_elongata",0.001147499,0.000930263,"s13_14"
"Neisseria_mucosa",0.000364488,0.00178725,"s13_14"
"Neisseria_sicca_B",0.007903948,0.007842758,"s13_14"
"Neisseria_sp000090875",0.011684345,0.021048417,"s13_14"
"Neisseria_sp002237445",0.000248004,2.59e-05,"s13_14"
"Neisseria_subflava_C",0.005435278,0.053170146,"s13_14"
"Oribacterium_asaccharolyticum",0.002207547,0.001343572,"s13_14"
"Oribacterium_sinus",0.020589858,0.030130643,"s13_14"
"Ottowia_sp001262075",0.000565314,0.00045196,"s13_14"
"Parvimonas_micra",0.00360521,0.004624971,"s13_14"
"Pauljensenia_sp000278725",0.000860544,0.000581831,"s13_14"
"Peptoanaerobacter_stomatis",0.001425264,0.000400081,"s13_14"
"Peptoanaerobacter_yurii",0.000164499,7.13e-05,"s13_14"
