sample_id,S9_11,S9_12,S9_14,S9_1,S9_2,S9_6,S9_7,S9_9,S11_11,S11_12,S11_14,S11_1,S11_2,S11_6,S11_7,S11_9,S13_11,S13_12,S13_14,S13_1,S13_2,S13_6,S13_7,S13_9,S17_11,S17_12,S17_14,S17_1,S17_2,S17_6,S17_7,S17_9
WeiSSella,0,0,0,169315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WeiSSella,329577,0,0,104667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brochothrix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8490,0,0,0,0,0,0,0,0,0,0,0,0,0
LactococcuS_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21900,0,0,0,0,0,0,0,0,0,0,0,0,0
LactococcuS_A,0,0,0,33500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
StreptococcuS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228602,44000,340174,0,0,0,56300,84000
StreptococcuS,0,0,1031231,0,0,249908,355568,230247,0,340002,713269,41900,0,78100,455963,217751,349367,103063,691416,0,0,97300,464172,266553,0,0,1099581,34300,0,65000,207782,210085
StreptococcuS,0,0,1410276,0,0,146657,155655,81600,0,0,1336188,13700,0,62100,155007,63900,0,0,1504897,0,0,40000,0,78100,0,0,2794866,12900,0,62800,137484,43000
StreptococcuS,0,0,0,0,0,418793,144249,42100,0,0,0,41700,0,430576,775100,67600,0,244420,0,44800,0,134555,352311,76000,0,110659,0,18500,0,513733,158020,44300
StreptococcuS,0,0,0,346064,0,178502,0,60700,663887,0,0,723564,0,402594,171693,111989,1344193,0,0,369947,0,224322,0,156768,0,0,0,599277,0,697724,150144,155194
StreptococcuS,0,337063,186390,0,0,0,253913,71200,0,113524,343492,0,0,0,88800,109860,182449,0,281612,0,0,0,219505,112926,0,0,212598,0,0,0,30800,51300
StreptococcuS,0,0,1054138,1923992,0,713218,0,527984,1298266,797668,2944245,2669612,0,689341,281785,1023879,3786445,1587487,5762309,1466725,0,1161410,0,1417706,7253846,4779959,5117611,2661582,5602623,802847,435419,1701601
StreptococcuS,5647338,2422665,359414,127571,0,235568,572872,993873,1593069,1834983,291443,106362,466251,424791,272230,1313825,2690725,957232,293600,71400,0,313013,380953,1310322,1583908,263230,281881,72600,480816,316957,150147,938032
StreptococcuS,3034471,4060770,779408,337580,857443,297265,1494200,3342145,4153448,1614462,1188779,695830,1708701,2590682,3100200,4323096,4122929,484417,470245,378995,3805110,1089015,1748700,4975827,2667491,958469,499397,422525,1090201,2220781,652041,1561404
StreptococcuS,0,0,0,60300,0,12000,127092,50100,0,0,0,65400,0,98300,251423,40700,0,0,0,68700,0,50000,0,87200,0,0,0,31000,0,73000,0,0
StreptococcuS,0,0,230833,110593,570257,26500,322737,2674964,0,0,424794,284582,935035,219286,691085,2693962,0,0,140083,104105,2452661,180784,369799,2931358,199556,38600,116967,154202,376151,172083,100654,1033861
StreptococcuS,0,2034290,181769,43500,365812,129826,776567,1807828,499771,814998,446411,249364,568610,998688,1703698,1898024,453110,0,178952,178482,1086494,344487,925937,2168189,518277,497595,154231,122959,404431,818981,292913,701921
StreptococcuS,0,0,0,0,0,20800,734069,74400,0,0,129519,56200,0,235832,1533451,350133,0,0,0,0,0,112488,697052,339585,0,0,0,23200,0,174505,464499,136701
StreptococcuS,0,0,50200,0,0,13200,0,57600,0,0,110349,58200,0,170130,210566,0,0,0,49400,0,0,74000,0,0,0,92000,44000,28900,0,147472,0,0
StreptococcuS,0,0,0,0,0,0,0,0,0,0,0,54900,0,84800,778343,0,0,0,0,32200,0,0,0,0,0,0,0,40200,0,102647,0,0
StreptococcuS,0,0,222043,0,0,30600,301355,975784,125411,0,292501,108439,435756,213021,495704,941790,178597,0,112629,49800,663599,93300,299744,969302,0,0,229077,55900,267508,160955,107904,364330
StreptococcuS,0,0,0,0,0,212014,0,442352,1555029,0,888920,224790,0,271107,1395871,511527,1278908,0,276216,0,3204557,393161,740317,486719,0,598084,257270,181461,0,350633,396259,301292
StreptococcuS,0,0,21100,0,0,0,0,0,0,0,89100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14100,0,0,0,0,0
StreptococcuS,1622730,425668,940611,450342,673990,319575,284299,389878,648711,514946,1884527,382001,465043,1016820,747888,297919,484378,862167,440513,392005,985828,782858,390791,845777,197735,661117,1209849,331004,302027,1058981,303288,274922
StreptococcuS,0,0,0,0,0,934746,0,0,0,0,0,634656,0,505942,407704,336305,3568719,0,0,303843,0,2317433,0,400131,5088039,0,179923,490969,2514209,937373,1169398,332093
StreptococcuS,786340,0,1485394,279959,0,582902,339057,470258,692825,0,2947785,407790,387555,1110605,1140174,763609,707142,0,1921462,462940,0,1066413,1588596,830161,0,113928,3043950,664297,0,1526187,875600,488507
StreptococcuS,947998,0,252811,262005,0,510188,361274,151582,1880239,565658,420674,276398,598223,1081698,1326382,216641,912118,236788,224208,298636,1555768,424596,621879,158876,898467,466136,209651,257541,841023,1741268,1178088,224777
StreptococcuS,0,0,475132,50900,0,1052323,387139,14600,0,0,424665,78800,0,811214,1507930,0,0,0,508274,91600,0,418693,448275,0,0,0,549296,41700,0,1520190,1223426,19800
StreptococcuS,0,0,192219,0,0,276466,190461,0,0,0,145459,83600,0,288089,1053280,24700,0,0,133271,101090,0,144832,324494,0,0,0,178431,91900,0,501466,742505,34000
StreptococcuS,0,0,575301,99000,0,1037254,399659,122089,695095,0,878247,85400,0,1524249,1670843,177821,0,0,500138,94400,0,1125122,608294,155607,0,231956,233695,97200,0,1757439,427128,172492
StreptococcuS,0,0,454170,153861,0,515759,485124,227740,736595,0,1043632,142026,0,1112129,1598533,260333,338173,0,634823,147616,0,1296954,937798,255505,0,229057,307710,185378,0,1041883,646342,172065
StreptococcuS,0,0,115508,132172,0,239018,187865,67000,595796,136966,197713,143832,0,338599,404991,89900,284353,0,162590,192401,0,194216,225808,92000,0,114536,145828,135986,0,581307,395016,116571
StreptococcuS,2153775,1595052,146793,217206,799010,350391,545308,172300,4289032,374011,363650,214572,1014460,868903,1392369,203410,1978311,550447,256164,190813,2322286,434172,752790,148486,2117685,630235,228645,185556,937072,1433904,1318582,289669
StreptococcuS,2399123,0,585852,1599226,1375400,1216020,1155390,264901,7939177,802976,1128199,1926480,1758891,1646076,3342296,326096,3091866,575008,733765,1058812,3678991,1171202,1304202,183393,2793128,825227,677369,1388478,2174628,2708451,4045696,547619
StreptococcuS,1103767,524114,1168364,96000,0,228206,341058,108816,651104,505464,883782,84300,379417,619909,239373,136323,553056,536481,1278404,61000,0,627654,162727,95100,600899,471059,787511,56400,238853,441540,67300,149497
StreptococcuS,9215068,31036700,582006,806513,3726009,725752,2840962,711613,39156535,8557132,1153035,938187,5459189,1445074,12817306,1398187,4999822,2963309,400520,1282810,4422722,606702,7430136,680204,3204677,2664301,558098,437616,1924981,1670861,3109622,720302
StreptococcuS,0,2360346,1240817,7580498,0,4815269,2908416,1624991,3892278,1325758,10479443,12305834,2340680,5491059,4651260,3020179,7711373,4767408,11883238,9852147,10817510,9078654,9341680,3870110,9224969,10815919,20100024,18092594,15512868,14578577,13069289,2699304
StreptococcuS,0,0,0,709096,0,54700,0,88500,0,0,0,958429,0,0,438797,233773,0,0,0,556381,0,262674,0,146389,0,1348343,193094,806610,0,100435,687676,181377
StreptococcuS,0,0,191445,4465329,0,2121669,0,943683,583959,0,2449353,7106976,0,5010736,1527712,1135030,2229526,949687,3918767,3849862,0,14565334,397577,2112395,3765494,5283619,9511859,8290473,2030021,6009715,4235001,2078562
StreptococcuS,0,0,0,0,0,283184,0,192535,0,0,0,1091753,0,652559,0,589960,2098209,0,0,234423,0,340503,0,693775,7643746,271163,0,1351298,0,1037392,505487,1357161
StreptococcuS,0,0,0,0,0,0,0,0,0,0,0,163374,0,0,0,155923,0,0,0,0,0,0,0,0,0,0,0,281091,0,0,0,0
StreptococcuS,0,0,0,0,0,1196552,0,693608,1332357,0,1029196,294367,0,687518,0,832356,0,0,1648458,344214,0,533890,0,1104908,2144668,665088,1936747,346733,0,2895498,0,697400
StreptococcuS,0,0,423964,0,0,236880,0,0,0,0,2039435,798471,0,0,502156,0,0,0,703408,443783,0,192628,625889,0,0,0,2237709,1413275,0,470609,1352145,0
StreptococcuS,0,0,591111,619229,1382791,3266012,871894,329552,0,496503,2076198,2118642,0,5078120,1388396,814415,2277913,0,2774820,1193277,0,14204107,2347899,899220,1472149,3715280,3059100,4175825,2419351,8349032,2919003,1329943
StreptococcuS,0,0,0,0,0,647103,0,263641,3430978,0,0,618171,0,2042178,778343,365732,7231378,0,0,257482,2150060,1544956,2146918,770253,5447949,949575,1711109,526837,4956415,2364164,2920465,747276
StreptococcuS,0,0,0,1392330,0,310707,0,162195,0,0,1005647,893357,0,526542,0,340095,1852285,0,1718605,413726,0,979221,0,514685,2375231,208165,2169833,946255,1444795,1255876,187542,867568
StreptococcuS,0,0,0,1356961,0,0,0,0,0,0,0,1555189,0,0,0,0,0,0,916954,607687,0,0,0,0,0,966640,0,1824182,0,0,0,124286
StreptococcuS,0,0,828818,787708,0,1068533,258150,157085,647904,0,2770947,1744683,0,808212,332958,310967,1243938,0,3055331,1159366,0,3473203,822174,240078,1245095,783003,5360293,2147263,1317390,1258291,598614,216702
StreptococcuS,0,0,0,3255093,0,1408668,0,0,0,0,0,4424956,0,3115517,0,0,0,0,210098,726935,0,4272064,0,0,0,0,0,8344595,0,3213851,0,108527
StreptococcuS,0,0,0,0,0,217773,1111394,345431,3213477,0,0,1346471,0,463505,3100716,493079,6284472,0,0,379850,3715659,572230,5576024,732593,10476692,892137,0,838833,6412871,644732,6658249,1017638
StreptococcuS,0,0,461250,0,0,0,304453,108288,0,0,351175,261284,0,78700,601841,100892,0,0,0,0,0,0,545827,172857,0,0,317105,81200,0,72900,345332,57800
StreptococcuS,0,0,0,372574,0,312370,0,0,0,0,0,1347187,0,1841978,239099,0,0,0,0,272890,0,816853,0,0,0,0,0,2175669,0,732595,121931,61200
StreptococcuS,0,0,0,408691,0,329324,0,801370,0,0,0,3085362,0,500614,0,1225476,0,0,0,951599,2501207,930934,0,1086672,0,0,0,1409179,1208330,1143510,0,1164532
StreptococcuS,0,0,0,1401949,0,492400,0,149425,1585615,0,0,3528863,0,748422,207558,256448,2049561,743623,0,1131312,0,656685,0,224011,2839640,4191044,1932988,5186761,1918228,1502856,0,384237
StreptococcuS,0,0,2097102,5898801,0,1055450,1165874,1297565,4224862,1223968,6185500,9458846,4132515,2056133,2457323,2482147,8535636,686408,3633270,3605078,14960711,3840314,3205469,2752861,14158225,4784541,6298675,9737731,14928532,7825824,2757251,4134492
StreptococcuS,0,0,287638,0,0,140761,414887,235617,0,0,831985,919636,0,979782,676046,278606,0,0,852848,66000,0,605180,0,366787,0,0,346399,606078,0,571531,299686,214238
StreptococcuS,0,0,0,0,0,57800,0,0,0,0,0,0,0,113908,0,0,0,0,0,0,0,167157,0,0,0,0,0,0,0,125505,0,0
StreptococcuS,0,0,0,1284716,0,2610478,368369,217916,0,0,0,3281710,0,3082706,1172569,721328,0,0,269655,1521815,0,2919979,1192732,1232263,0,340091,627904,4390343,0,9933231,824610,2195664
StreptococcuS,0,0,0,0,0,393021,244100,77200,691734,0,0,0,0,666362,492187,133350,689607,0,0,0,0,1372233,548012,150869,0,0,0,25000,0,1062068,1011358,123497
StreptococcuS,743772,844842,154908,1079296,892016,295791,659203,794758,1605278,429380,239179,527790,1077560,200634,1743770,1391638,527550,343709,186900,534230,1681824,89600,800492,1276807,847946,705639,279241,511883,862148,296091,1094644,2372906
StreptococcuS,0,0,0,0,0,740122,0,0,0,0,0,549731,0,191957,0,123821,0,0,0,246621,0,158091,0,0,1527709,0,0,652415,0,226974,1102785,154969
StreptococcuS,0,0,0,0,0,117032,0,159247,0,0,0,540900,0,141831,0,120859,0,0,1994974,0,0,0,0,281671,0,0,2629558,198052,0,296548,0,274574
StreptococcuS,0,0,0,0,0,0,0,0,0,0,416681,0,0,0,0,0,0,0,160007,0,0,0,0,0,0,0,270706,0,0,0,0,0
StreptococcuS,0,0,0,0,0,508534,0,0,0,0,0,885149,0,1155029,670767,0,3732324,0,0,533674,0,1075977,1238026,0,6164872,0,246035,1368527,1624018,4724545,936374,0
StreptococcuS,0,0,0,1444042,0,118418,0,97800,0,0,0,1867304,0,100417,377378,250092,0,0,0,885932,0,283487,1669825,360774,0,0,0,1864739,0,131732,411181,610164
StreptococcuS,0,0,0,2432168,0,603339,0,338263,0,0,0,6004866,0,1114834,0,343654,0,0,0,1667776,0,1318475,0,654686,0,1175188,0,10460639,0,1869031,1528346,234248
StreptococcuS,0,0,315752,0,0,750040,0,208246,0,0,790754,675433,0,4403280,422948,352042,0,0,1703462,390922,0,5053754,1583383,392546,0,0,3544666,1091321,0,2241270,638696,328903
StreptococcuS,0,0,0,0,0,412738,0,514585,0,0,0,876979,0,75800,402027,954216,0,0,0,126950,0,104790,566043,1000328,0,0,0,903762,0,366883,318115,1687639
StreptococcuS,1265805,0,298744,122063,0,906878,408981,253088,2593464,276806,482720,218912,0,1923366,1853872,349067,1386261,335483,352627,126585,0,1074756,762919,250082,774284,314872,153268,188058,0,1708978,594390,329532
StreptococcuS,0,0,208216,1647056,0,433451,0,784388,693575,876353,409681,2682864,0,1011055,0,1792098,1885619,1430773,719827,1516368,6343088,2757343,0,1853941,2077105,3100694,924551,2626345,14564395,10150568,382486,2580282
StreptococcuS,0,0,0,0,0,691685,0,74900,1128259,0,0,336285,0,1545480,0,88100,0,0,347082,201279,0,2384734,0,173866,0,2197179,564580,502641,0,4001262,213205,110653
StreptococcuS,0,0,0,451772,0,39100,0,0,0,0,0,1055866,0,0,0,0,0,0,0,376016,0,0,0,0,0,0,478962,1041765,0,97700,217494,149436
StreptococcuS,0,0,449829,0,0,627058,0,129619,0,0,2713901,338790,0,260078,0,228582,0,0,4043092,263575,0,202478,0,242937,0,0,3961121,577778,0,1169417,0,173764
StreptococcuS,0,0,0,1120116,0,298618,0,53800,0,0,0,3748366,0,1107842,0,94100,0,0,0,1009695,0,3685808,0,70100,0,787716,232671,5515158,0,1645605,0,115681
StreptococcuS,0,0,0,0,0,100236,0,385225,0,0,0,465560,0,308501,0,666097,2686596,0,0,0,0,475413,0,735535,6562235,1743697,0,1262688,0,318353,0,1080290
StreptococcuS,0,0,0,0,0,582669,0,0,0,0,0,267875,0,1077328,232608,0,0,0,0,507235,0,2339589,0,0,0,0,0,798130,0,1103131,0,177985
StreptococcuS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346716,0,0,0,0,0,115529
StreptococcuS,0,0,0,583296,0,243661,0,0,0,0,1073779,865440,0,678703,0,179097,0,0,1803001,648302,0,585165,0,0,0,1083462,1130243,546064,0,1171376,0,47800
StreptococcuS,0,0,524232,0,0,2176511,0,172694,0,0,2373710,1016347,0,3501050,551737,434394,0,0,3871039,338902,0,2225434,941631,632640,0,0,4202253,1314430,0,8513607,1543199,953713
StreptococcuS,0,0,0,1380966,0,262084,0,113126,0,0,0,7013048,0,567852,0,286429,1220605,0,0,2135199,0,316182,0,459167,1556557,0,0,13722240,0,1416123,653061,825427
StreptococcuS,0,0,999394,2030055,0,754975,678913,649552,2552998,0,3121000,2033824,0,1494378,1510218,1276691,8421785,1961039,3967625,949581,6538739,793733,2314736,1336719,11284663,3278602,5476050,3614401,5932402,2767399,1303437,2847127
StreptococcuS,4407760,0,2959895,5638752,1347253,374756,1255912,1007479,4757392,1161891,10101587,5045061,3810104,885533,2302141,1529194,12196446,3569389,11872968,2299862,9402695,2039409,3973521,1899253,17529268,5039623,13782118,4233430,10610361,7124882,2980797,2661195
StreptococcuS,0,0,1051474,2677778,0,0,0,235149,0,0,4369609,2364656,0,0,451396,484421,0,0,5529203,980362,0,0,600989,688688,0,1327053,9471381,2597397,1409481,283681,1041934,974333
StreptococcuS,0,0,0,851057,0,1283111,0,489089,3575186,0,0,3133272,0,2852417,743958,1154570,6288545,0,0,2972992,4150426,1778524,4955519,2054575,10767711,546016,517705,5432177,6640414,5758447,7120955,2412359
StreptococcuS,0,0,0,0,0,0,0,0,0,0,0,505777,0,1335494,0,0,4869690,0,0,0,0,817850,0,196674,7564722,0,380937,307294,0,0,0,256445
StreptococcuS,0,0,0,858944,0,728505,0,85400,0,0,1109438,1684876,0,625817,2121098,166242,0,0,1223855,988326,0,442447,2050662,404678,0,1348910,1626996,1618470,4505520,1887908,2608360,537209
StreptococcuS,0,0,0,0,0,2609744,0,85300,0,0,0,848131,0,5320217,474163,300636,0,0,0,377557,0,5456902,681561,239364,0,0,0,553627,0,7885105,1414906,252624
StreptococcuS,0,0,92800,0,0,0,0,0,0,0,123942,8650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337374,0,0,0,0,40800
StreptococcuS,947568,0,1559437,401730,0,6181293,2563391,1366272,2516490,434023,4554079,4651685,726261,5798300,10182056,1835604,2457661,893835,1791321,1384376,3095960,6376480,18727614,1850753,4174587,219270,4133515,2009319,3835619,12201344,12364852,2354942
StreptococcuS,0,0,0,0,0,78100,0,0,0,0,0,0,0,411622,0,108098,0,0,0,0,0,535244,0,0,0,0,0,0,0,384027,0,0
StreptococcuS,0,0,0,0,0,0,0,0,0,0,0,402335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169518,0,0,0,0
StreptococcuS,0,0,408705,0,0,399397,0,482290,0,0,1212825,114899,0,1249430,303005,412739,0,0,324610,0,0,1059170,0,608690,0,0,462677,42700,0,1143262,200846,281841
StreptococcuS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277813,0
StreptococcuS,0,0,0,0,0,171554,0,343543,0,0,0,800747,0,655851,0,290357,0,0,0,298993,0,497243,0,332718,0,0,0,407688,0,439174,112583,248992
StreptococcuS,0,0,0,658786,0,971262,0,716160,0,0,0,1330886,0,695531,0,1301682,2672133,0,0,501611,0,1864819,0,1586235,0,2272981,3038701,1489334,0,1122441,0,2880871
StreptococcuS,0,0,129688,524602,0,390763,214849,194767,557168,0,0,2152941,0,471846,292118,237058,0,0,288311,697028,0,705749,580249,201427,0,0,888141,1173706,0,920041,343296,260166
StreptococcuS,3586033,0,387096,334676,1181491,567521,468385,1142715,4585688,765704,1113442,1064450,2234481,5258020,619791,1698648,4610518,543892,897196,358085,2707738,3130287,699322,1941431,2620639,344273,526479,449514,1375086,3415174,371437,1020879
StreptococcuS,0,0,0,0,0,38500,317337,156184,0,0,0,622292,0,484275,801929,204477,0,0,0,182825,0,223870,705192,200066,0,0,0,305540,0,221710,306087,145332
StreptococcuS,0,0,0,0,0,401717,0,64600,0,0,0,94500,0,296520,0,74100,0,0,0,0,0,529174,0,0,0,0,0,52300,0,673796,0,21600
StreptococcuS,0,0,0,0,0,230934,0,156525,0,0,0,197514,0,193033,0,106460,0,0,0,0,0,187625,0,190424,0,0,199914,64900,0,998265,0,74100
StreptococcuS,0,0,0,0,0,105884,0,72300,0,0,0,0,0,1008981,353451,72400,0,0,0,0,0,429530,0,97100,0,0,0,0,0,436955,0,57000
StreptococcuS,0,0,0,0,0,23200,467545,70700,0,0,0,67700,0,0,392188,51600,0,0,0,0,0,0,0,120919,0,0,0,0,0,104153,137291,40300
StreptococcuS,0,0,0,0,0,67300,0,0,0,0,0,0,0,664334,322073,73800,0,0,0,0,0,1944471,0,0,0,0,0,0,0,488740,0,76800
StreptococcuS,0,0,271400,0,0,33200,0,733657,0,0,612943,594535,0,229173,0,756687,0,0,308385,144242,0,259827,0,1091558,0,0,617242,245195,0,147896,0,662910
StreptococcuS,0,0,0,0,0,0,0,470157,0,0,0,1398192,0,532165,0,682502,0,0,0,371327,0,396748,0,823800,0,0,0,630277,0,399635,0,762083
StreptococcuS,0,0,0,0,0,78000,0,83200,0,0,260172,75500,0,122729,642442,102219,0,0,138550,0,0,209580,0,78800,0,1082201,253589,27200,0,916365,210825,85600
StreptococcuS,0,0,811420,0,0,276675,514587,634738,0,0,2044138,957169,0,496299,1321059,694242,0,0,1413589,359498,0,491261,1155124,814916,0,230261,2107060,1168417,833564,515951,717234,647636
StreptococcuS,0,0,237473,0,0,401790,1859100,63100,0,0,409628,1905538,0,426651,4644433,64600,0,0,205220,403128,0,491775,2579932,75000,0,0,461209,378703,0,1000924,7282258,95900
StreptococcuS,0,0,0,0,0,403177,0,440321,0,0,0,128681,0,1234377,0,644349,0,0,308305,0,0,1336549,0,587561,0,0,182144,101456,0,1404499,380723,320764
StreptococcuS,0,0,54300,0,0,309467,0,57000,0,0,0,55900,0,669514,427007,85400,0,0,0,0,0,435461,0,89400,0,0,0,73400,0,516896,278413,79700
StreptococcuS,0,0,0,0,0,27100,0,75500,0,0,0,218333,0,225525,414094,260545,0,248395,0,0,0,273004,498455,260263,0,936744,0,145457,0,163942,294426,252215
StreptococcuS,0,0,0,128217,0,246959,312571,276028,1254947,0,0,459038,0,1990741,367944,443312,1123485,0,0,154497,0,1169587,685821,453482,500457,177528,0,253289,0,1320515,197054,227169
StreptococcuS,0,0,0,0,0,114781,0,48300,0,0,0,0,0,555302,668576,76300,0,0,0,0,0,390716,1628174,0,0,0,0,0,0,1083093,911820,0
StreptococcuS,0,0,0,0,0,63400,0,89800,0,0,0,0,0,623858,0,107881,0,0,0,0,0,333815,0,162844,0,0,0,0,0,435746,0,101189
StreptococcuS,0,0,0,0,0,310217,0,0,0,0,0,0,0,225486,650446,0,0,0,0,0,0,281437,0,0,0,0,0,0,0,1089267,824195,0
StreptococcuS,0,0,0,165846,0,99100,0,507742,0,0,0,756474,0,147396,0,583280,0,0,0,300084,1835324,180386,0,572118,0,211266,105433,450717,830826,391247,0,502471
StreptococcuS,0,0,0,0,0,0,0,0,0,0,0,251508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107449,0,0,0,0
StreptococcuS,0,0,0,158523,0,90800,0,63300,0,0,0,338877,0,455489,0,103061,0,0,87700,110031,0,574531,0,100748,728239,805696,67800,384112,447239,1958829,0,54100
StreptococcuS,0,0,104424,0,0,1651645,733592,818301,1446933,0,160434,349794,0,2230791,1503680,1254254,1241294,0,235890,0,0,1614915,2259524,1322713,2504804,553877,1580500,822493,0,4060069,1648867,827044
StreptococcuS,0,0,511515,689000,0,591237,827626,615692,1552810,0,1014198,1130010,1425668,1473025,1103398,549208,1160484,0,619226,602804,3754072,1833899,973660,702780,1427149,0,855072,727328,0,1853065,1185176,549148
StreptococcuS,0,0,0,0,0,47300,0,116207,1194911,0,0,147345,0,128147,0,199681,0,0,0,0,0,140485,0,261624,0,0,175589,94500,0,92000,0,274233
StreptococcuS,0,0,0,0,0,231947,0,184018,0,0,0,0,0,219198,389172,217834,0,0,0,0,0,301720,0,257862,0,0,0,0,0,1118425,678380,136434
StreptococcuS,0,0,0,0,0,717931,0,476208,0,0,0,0,0,1560066,298365,453273,0,0,0,0,0,3462831,588292,633020,0,76100,0,0,0,2083083,353574,642397
StreptococcuS,0,0,0,0,0,0,0,0,0,0,0,727809,0,176071,0,0,0,0,0,0,0,0,0,0,0,0,0,135160,1536279,271765,0,0
StreptococcuS,0,0,409344,0,0,272771,0,393270,0,0,368771,672325,0,1787064,413555,344348,0,0,473879,465687,0,992846,468573,499338,0,0,357222,409467,0,1291264,518747,289003
StreptococcuS,0,869167,98400,156265,0,282571,248454,577128,1525397,752718,210375,531627,0,2591411,324965,656338,999147,272671,237758,166381,0,1552394,404677,699198,777304,573231,124200,217911,0,1644201,232060,410352
StreptococcuS,0,324122,5564697,0,0,3155489,1784165,64600,0,233044,3375003,47800,0,622482,4219979,78200,0,0,3795845,61100,0,385107,2420099,137479,0,112583,1878285,23500,0,408877,1292180,157503
StreptococcuS,0,0,0,0,0,91300,0,0,0,0,0,0,0,209037,365345,0,0,0,0,0,0,69700,0,0,0,0,0,0,0,193715,132382,0
StreptococcuS,0,360004,4928190,192757,22800,1060906,1838899,53900,224757,343554,6875944,320003,79700,819732,6598108,79900,0,140758,3744941,277975,0,482083,3716370,70400,44900,96400,2626505,195068,0,940705,2825910,79200
StreptococcuS,0,0,189511,0,0,570136,0,0,0,0,161045,11300,0,290561,201586,0,0,0,131838,0,0,176995,0,0,0,0,86100,0,0,314432,106884,0
StreptococcuS,0,0,779344,0,0,321771,0,0,0,0,853785,0,0,113705,589998,0,0,0,625174,0,0,87700,313877,0,0,0,388755,0,0,81300,324884,0
StreptococcuS,0,0,60400,0,0,140511,78200,62100,0,0,151328,49400,0,197602,257752,101976,0,0,128877,37000,0,131623,107040,149629,0,108662,65200,55400,0,178943,178447,254540
StreptococcuS,0,0,1001782,2598236,936972,2154182,432244,1353809,2703233,255792,4067090,7626526,785892,4318534,2031509,1717796,2319120,402991,15754002,3050081,2505569,5476215,5666976,2367002,3431619,1032985,18280800,9031760,3554153,8811029,4144593,4240963
StreptococcuS,0,0,669025,0,0,0,0,120947,0,0,3740392,211433,0,0,0,374981,0,0,5034439,0,0,0,0,402764,0,720185,9146254,198772,0,0,0,733788
StreptococcuS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351040,0,0,0,0
StreptococcuS,0,0,966129,0,0,0,0,57800,0,0,3078662,181875,0,0,0,177943,0,0,4444836,0,0,901914,1401171,326135,0,0,8367125,884451,0,1442859,0,316671
StreptococcuS,1734611,0,1334504,5715253,3211261,571260,549542,1604422,16885550,562878,6392758,14969687,5505922,1174497,3416295,4156572,36283072,2037705,8269149,8347351,27504837,1482705,6957605,6506764,80416696,4937480,11718263,20831360,47883507,1989707,7581404,12990436
StreptococcuS,0,0,0,0,0,0,0,111473,0,0,0,0,0,0,0,230485,0,0,0,0,0,0,0,200066,0,0,0,0,0,0,0,350181
StreptococcuS,0,0,76200,817382,0,541137,305761,439301,3086223,0,86900,1606027,0,1046985,1097436,879173,0,0,1505937,589273,0,230030,2279978,1311689,2000757,245078,559070,1759897,0,5115034,2739339,1547217
StreptococcuS,0,0,191049,0,0,380362,479592,70300,1654129,0,242433,151270,0,605388,1834235,104117,481098,0,202017,146468,0,231621,487936,90700,921008,190131,226253,121985,0,1436291,1272620,139924
