"Species","col_2b","col_WMS","Group"
"Eubacterium_M_brachy",0.003614951,0.003783592,"s17_2"
"Eubacterium_N_saphenum",0.010733737,0.010422319,"s17_2"
"F0040_sp000318095",0.001765133,0.001738245,"s17_2"
"F0040_sp003639005",0.001352256,0.001484697,"s17_2"
"F0040_sp900095835",0.003015561,0.002803349,"s17_2"
"F0058_sp000163695",0.001341619,0.001338942,"s17_2"
"F0422_sp001553345",0.002132016,0.002791343,"s17_2"
"F0422_sp003992015",0.002430661,0.002280385,"s17_2"
"F0422_sp003992055",0.00099649,0.000800047,"s17_2"
"F0422_sp900766245",0.001095126,0.001545626,"s17_2"
"Filifactor_alocis",0.009661633,0.012498794,"s17_2"
"Flexilinea_sp001717545",0.000484463,0.000397277,"s17_2"
"Fretibacterium_fastidiosum",0.002598568,0.002676027,"s17_2"
"Fusobacterium_nucleatum_J",0.008109935,0.025836717,"s17_2"
"Fusobacterium_vincentii",0.009834326,0.020540216,"s17_2"
"Gemella_morbillorum",0.001546445,0.001865476,"s17_2"
"Gemella_sp002871655",0.001245061,0.002592756,"s17_2"
"GN02-873_sp003260345",0.001692565,0.001448349,"s17_2"
"Granulicatella_adiacens",0.002137529,0.002067089,"s17_2"
"Granulicatella_sp001058355",0.000450706,0.001276989,"s17_2"
"Haemophilus_A_parahaemolyticus",0.042471881,0.052123427,"s17_2"
"Haemophilus_A_paraphrohaemolyticus",0.003314269,0.003788074,"s17_2"
"Haemophilus_A_sputorum",0.022546692,0.026820088,"s17_2"
"Haemophilus_D_parainfluenzae",0.027951854,0.038156966,"s17_2"
"Haemophilus_D_parainfluenzae_J",0.001211684,0.002154608,"s17_2"
"Haemophilus_D_parainfluenzae_K",0.006138491,0.006553446,"s17_2"
"Haemophilus_D_parainfluenzae_L",0.001383909,0.002208429,"s17_2"
"Haemophilus_D_parainfluenzae_M",0.0083265,0.011228736,"s17_2"
"Haemophilus_D_parainfluenzae_N",0.008431671,0.004824534,"s17_2"
"Haemophilus_D_sp001679485",0.004207502,0.007501291,"s17_2"
"Haemophilus_D_sp900756875",0.001691881,0.003296991,"s17_2"
"Haemophilus_haemolyticus",0.02221173,0.029875332,"s17_2"
"Haemophilus_sp002998595",0.006964152,0.008446144,"s17_2"
"HOT-345_sp013333295",0.001745323,0.002377203,"s17_2"
"JABCPE02_sp013333255",0.002504745,0.002394623,"s17_2"
"JABCPE02_sp013333875",0.001433404,0.001544345,"s17_2"
"Kingella_A_denitrificans",0.000295658,0.000351656,"s17_2"
"Kingella_B_oralis",0.000277689,0.000355372,"s17_2"
"Lautropia_dentalis",0.001759814,0.001862028,"s17_2"
"Lautropia_mirabilis",0.005181133,0.005841399,"s17_2"
"Leptotrichia_trevisanii",0.001133376,0.001970044,"s17_2"
"Mogibacterium_timidum",0.00502502,0.004455741,"s17_2"
"Neisseria_cerebrosa",0.002205541,0.002091032,"s17_2"
"Neisseria_cinerea",0.001134365,0.000727172,"s17_2"
"Neisseria_elongata",0.011818923,0.013708688,"s17_2"
"Neisseria_flavescens",0.000681882,0.001387078,"s17_2"
"Neisseria_flavescens_A",0.001218194,0.001886006,"s17_2"
"Neisseria_flavescens_B",0.015354917,0.021568456,"s17_2"
"Neisseria_flavescens_C",0.003908181,0.003757426,"s17_2"
"Neisseria_lactamica_B",0.001873734,0.001572479,"s17_2"
"Neisseria_macacae",0.001882131,0.002341249,"s17_2"
"Neisseria_meningitidis",0.002462468,0.001011248,"s17_2"
"Neisseria_mucosa",0.009804729,0.009935787,"s17_2"
"Neisseria_mucosa_A",0.004577939,0.003648078,"s17_2"
"Neisseria_perflava",0.001597097,0.001906931,"s17_2"
"Neisseria_sicca",0.000961298,0.001152174,"s17_2"
"Neisseria_sicca_A",0.003826423,0.003689051,"s17_2"
"Neisseria_sicca_B",0.002733587,0.003395646,"s17_2"
"Neisseria_sicca_C",0.001176736,0.001656149,"s17_2"
"Neisseria_sicca_D",0.004713718,0.0056612,"s17_2"
"Neisseria_sicca_E",0.000802918,0.000838612,"s17_2"
"Neisseria_sp000090875",0.01328886,0.015084592,"s17_2"
"Neisseria_sp000186165",0.008746823,0.00825145,"s17_2"
"Neisseria_sp000227275",0.002122556,0.00204692,"s17_2"
"Neisseria_sp001809325",0.002079058,0.002114764,"s17_2"
"Neisseria_subflava",0.019303494,0.02127009,"s17_2"
"Neisseria_subflava_A",0.027565427,0.029021721,"s17_2"
"Neisseria_subflava_C",0.012311484,0.012737288,"s17_2"
"Olsenella_uli",0.000105509,0.00013217,"s17_2"
"Oribacterium_asaccharolyticum",0.000208675,0.00051029,"s17_2"
"Oribacterium_sinus",0.001082736,0.001195831,"s17_2"
"Ottowia_sp001262075",0.000449722,0.000431808,"s17_2"
"Pauljensenia_meyeri",0.000379976,0.000408121,"s17_2"
"Pauljensenia_odontolytica_A",0.000168655,0.000272279,"s17_2"
"Pauljensenia_odontolytica_B",9.39e-05,0.000321054,"s17_2"
"Pauljensenia_sp000278725",0.000201615,0.000331331,"s17_2"
"Pauljensenia_sp000466265",0.000151188,0.000262592,"s17_2"
"Pauljensenia_sp902373545",0.00016948,0.000153797,"s17_2"
"Peptidiphaga_gingivicola",6.42e-05,8.50699e-05,"s17_2"
"Peptidiphaga_sp000466165",0.000360703,0.000428314,"s17_2"
"Peptoanaerobacter_stomatis",0.000810216,0.001158173,"s17_2"
"Phocaeicola_abscessus",0.00014031,0.000148726,"s17_2"
"Porphyromonas_catoniae",0.006599502,0.005643673,"s17_2"
"Porphyromonas_endodontalis",0.004355142,0.003766496,"s17_2"
"Porphyromonas_gingivalis",0.061085697,0.065808197,"s17_2"
"Porphyromonas_pasteri",0.034181834,0.027397922,"s17_2"
"Porphyromonas_sp000467855",0.004923972,0.004333188,"s17_2"
"Porphyromonas_sp003640335",0.003795962,0.003428332,"s17_2"
"Prevotella_aurantiaca",0.000617487,0.000797122,"s17_2"
"Prevotella_baroniae",0.001027331,0.001046527,"s17_2"
"Prevotella_buccae",0.00034157,0.000420183,"s17_2"
"Prevotella_conceptionensis",0.001757152,0.001601811,"s17_2"
"Prevotella_denticola",0.000367219,0.000384364,"s17_2"
"Prevotella_enoeca",0.001239339,0.001191023,"s17_2"
"Prevotella_intermedia",0.025924538,0.026306945,"s17_2"
"Prevotella_koreensis",0.001253207,0.001136654,"s17_2"
"Prevotella_loescheii",0.000709263,0.00076054,"s17_2"
"Prevotella_maculosa",0.000133102,0.000137141,"s17_2"
"Prevotella_marshii",0.000128898,0.000171405,"s17_2"
"Prevotella_melaninogenica",0.002173136,0.00222201,"s17_2"
"Prevotella_melaninogenica_A",0.003252957,0.004489391,"s17_2"
"Prevotella_micans",0.000171269,0.000133118,"s17_2"
"Prevotella_multiformis",0.00021283,0.000239042,"s17_2"
"Prevotella_nanceiensis",0.000587494,0.000589752,"s17_2"
"Prevotella_nigrescens",0.001072592,0.000936558,"s17_2"
"Prevotella_oralis",0.000264992,0.000236057,"s17_2"
"Prevotella_oris",0.006240862,0.005890096,"s17_2"
"Prevotella_oulorum",0.000186802,0.000141746,"s17_2"
"Prevotella_pleuritidis",0.003501234,0.003558767,"s17_2"
"Prevotella_seregens",0.002852212,0.00326462,"s17_2"
"Prevotella_shahii",0.001178955,0.001073458,"s17_2"
"Prevotella_sp000467895",0.000759852,0.000622731,"s17_2"
"Prevotella_veroralis",0.001807309,0.00213601,"s17_2"
"Ralstonia_sp000620465",6.62e-05,9.69762e-05,"s17_2"
"Rothia_aeria",0.026499001,0.025977474,"s17_2"
"Rothia_dentocariosa",0.002590523,0.002649165,"s17_2"
"Rothia_mucilaginosa",0.007265137,0.008084691,"s17_2"
"Rothia_mucilaginosa_A",0.000555877,0.000559312,"s17_2"
"Rothia_mucilaginosa_B",0.012740962,0.01016146,"s17_2"
"Rothia_sp001808955",0.005000996,0.004818391,"s17_2"
"Saccharimonas_sp013333675",0.000164812,0.000250651,"s17_2"
"Selenomonas_sputigena",0.000133549,0.000186802,"s17_2"
"Slackia_exigua",0.000100154,9.75603e-05,"s17_2"
"Sphingomonas_paucimobilis",3.18e-05,6.7735e-05,"s17_2"
"Streptococcus_chosunense",0.005602623,0.012774583,"s17_2"
"Streptococcus_koreensis",0.001924981,0.002605966,"s17_2"
"Streptococcus_mitis",0.015512868,0.013884579,"s17_2"
"Streptococcus_mitis_AP",0.004956415,0.00655659,"s17_2"
"Streptococcus_mitis_BB",0.014928532,0.022259137,"s17_2"
"Streptococcus_mitis_BQ",0.014564395,0.009049516,"s17_2"
"Streptococcus_mitis_O",0.010610361,0.020298253,"s17_2"
"Streptococcus_mitis_Q",0.006640414,0.012033221,"s17_2"
"Streptococcus_pneumoniae",0.003554153,0.001566407,"s17_2"
"Streptococcus_pneumoniae_D",0.047883507,0.018177803,"s17_2"
"Streptococcus_pseudopneumoniae_C",0.018633208,0.02957187,"s17_2"
"Streptococcus_pseudopneumoniae_O",0.006983914,0.012357926,"s17_2"
"Tannerella_forsythia",0.01834908,0.018244501,"s17_2"
"Tannerella_sp002890585",0.000347149,0.000315899,"s17_2"
"Tannerella_sp003033925",0.000485732,0.000469463,"s17_2"
"Treponema_B_denticola",0.002869371,0.003378011,"s17_2"
"Treponema_B_denticola_A",0.001273221,0.001758908,"s17_2"
"Treponema_C_lecithinolyticum",0.002451704,0.002975178,"s17_2"
"Treponema_C_maltophilum",0.000242696,0.000283,"s17_2"
"Treponema_D_buccale",5.73e-05,0.000149686,"s17_2"
"Treponema_D_socranskii",0.000275421,0.000441484,"s17_2"
"Treponema_D_sp014334325",6.32e-05,0.000112885,"s17_2"
"Treponema_medium",0.000350133,0.000406371,"s17_2"
"Treponema_sp000775995",0.000241809,0.000158681,"s17_2"
"Treponema_sp010365865",0.000422225,0.000515729,"s17_2"
"Treponema_vincentii",0.000271528,0.000308695,"s17_2"
"Veillonella_parvula_A",0.001835113,0.002005473,"s17_2"
"Veillonella_rogosae",0.001729825,0.002011027,"s17_2"
"Veillonella_sp900552445",0.002573277,0.003859754,"s17_2"
"W11650_sp002999035",0.001471109,0.001652306,"s17_2"
"W5053_sp000467935",0.001197891,0.001473128,"s17_2"
"Abiotrophia_defectiva",0.000442102,0.000326557,"s17_6"
"Abiotrophia_sp001815865",0.000320921,0.000217011,"s17_6"
"Acinetobacter_guillouiae",3.13e-05,2.85207e-05,"s17_6"
"Actinomyces_dentalis",8.46e-05,9.0308e-05,"s17_6"
"Actinomyces_gerencseriae",6.18e-05,7.28497e-05,"s17_6"
"Actinomyces_graevenitzii",0.000618508,0.000535902,"s17_6"
"Actinomyces_johnsonii",0.00014526,0.000125608,"s17_6"
"Actinomyces_massiliensis",0.000259069,0.000244613,"s17_6"
"Actinomyces_naeslundii",0.000607327,0.000512477,"s17_6"
"Actinomyces_oris",0.001951872,0.001731792,"s17_6"
"Actinomyces_oris_A",0.001468337,0.00128545,"s17_6"
"Actinomyces_oris_B",8.68e-05,7.35993e-05,"s17_6"
"Actinomyces_oris_C",0.000182887,0.000125869,"s17_6"
"Actinomyces_oris_D",0.000214846,0.000183023,"s17_6"
"Actinomyces_oris_E",0.004301359,0.003549865,"s17_6"
"Actinomyces_sp000195595",9.01e-05,6.64485e-05,"s17_6"
"Actinomyces_sp001278845",3.2e-05,4.17661e-05,"s17_6"
"Actinomyces_sp002999235",2.9e-05,2.84859e-05,"s17_6"
"Actinomyces_sp900323545",9.75e-05,6.53196e-05,"s17_6"
"Actinomyces_timonensis",3.77e-05,4.34997e-05,"s17_6"
"Aggregatibacter_actinomycetemcomitans",3.48e-05,9.5447e-05,"s17_6"
"Aggregatibacter_aphrophilus",0.001998959,0.00163137,"s17_6"
"Aggregatibacter_kilianii",0.000995956,0.001128973,"s17_6"
"Aggregatibacter_segnis",0.008585541,0.009220847,"s17_6"
"Aggregatibacter_segnis_A",0.010617817,0.011498828,"s17_6"
"Aggregatibacter_sp000466335",0.014283117,0.015869091,"s17_6"
"Alloprevotella_rava",0.000210008,0.000193025,"s17_6"
"Alloprevotella_tannerae",0.002798521,0.002893781,"s17_6"
"Anaeroglobus_geminatus",3.59e-05,7.53576e-05,"s17_6"
"Anaeroglobus_micronuciformis",0.000225089,0.000210168,"s17_6"
"Arachnia_propionica",0.001022796,0.000795699,"s17_6"
"Arachnia_sp013333735",0.000288728,0.000231197,"s17_6"
"Arachnia_sp013333945",0.000397848,0.000289844,"s17_6"
"Arachnia_sp900607225",9.14e-05,5.98229e-05,"s17_6"
"Bacteroides_D_periocalifornicus",8.77e-05,8.31859e-05,"s17_6"
"Bergeyella_A_cardium",0.002337287,0.002119878,"s17_6"
"Brevibacillus_D_fluminis",1.4e-05,1.14869e-05,"s17_6"
"Brevundimonas_aurantiaca",2.86e-05,3.42482e-05,"s17_6"
"Bulleidia_extructa",0.000102695,0.000157102,"s17_6"
"Bulleidia_moorei",0.000398412,0.000397884,"s17_6"
"Bulleidia_sp900554555",0.000103847,0.000182171,"s17_6"
"Campylobacter_A_concisus_T",0.000295357,0.000172241,"s17_6"
"Campylobacter_A_rectus",0.000305743,0.000374216,"s17_6"
"Campylobacter_A_showae",4.61e-05,5.60018e-05,"s17_6"
"Campylobacter_A_showae_A",6.91e-05,0.000115505,"s17_6"
"Campylobacter_A_showae_B",3.44e-05,5.2661e-05,"s17_6"
"Campylobacter_A_showae_D",2.78e-05,4.87635e-05,"s17_6"
"Campylobacter_A_showae_E",4.39e-05,5.01031e-05,"s17_6"
"Campylobacter_A_sp014253065",1.79e-05,3.27023e-05,"s17_6"
"Campylobacter_B_gracilis",3.87e-05,3.66469e-05,"s17_6"
"Campylobacter_B_sp900539505",4.1e-05,4.74498e-05,"s17_6"
"Capnocytophaga_endodontalis",0.000358237,0.000429694,"s17_6"
"Capnocytophaga_gingivalis",0.001686582,0.00163334,"s17_6"
"Capnocytophaga_granulosa",0.000618893,0.000617748,"s17_6"
"Capnocytophaga_leadbetteri",0.002398351,0.002210395,"s17_6"
"Capnocytophaga_ochracea",0.000671525,0.00067125,"s17_6"
"Capnocytophaga_sp000318275",0.000187853,0.000200935,"s17_6"
"Capnocytophaga_sp000466425",9.74e-05,5.43431e-05,"s17_6"
"Capnocytophaga_sputigena",0.001327821,0.001212302,"s17_6"
"Cardiobacterium_hominis",0.000902362,0.00085053,"s17_6"
"Cardiobacterium_valvarum",0.000128885,0.000116826,"s17_6"
"Catonella_morbi",9.33e-05,0.000103469,"s17_6"
"Centipeda_artemidis",3.14e-05,2.19105e-05,"s17_6"
"Centipeda_felix",1.88e-05,2.49139e-05,"s17_6"
"Centipeda_infelix",1.72e-05,1.75133e-05,"s17_6"
"Centipeda_noxia",9.83e-05,7.85438e-05,"s17_6"
"Centipeda_periodontii",2.07e-05,1.70468e-05,"s17_6"
"Centipeda_sp001683335",2.04e-05,2.05001e-05,"s17_6"
"Chlamydophila_abortus",0.000120538,0.001546289,"s17_6"
"Corynebacterium_durum",0.012893881,0.010755402,"s17_6"
"Corynebacterium_kefirresidentii",8.56e-05,7.87951e-05,"s17_6"
"Corynebacterium_matruchotii",0.00355347,0.002980379,"s17_6"
"Cutibacterium_acnes",0.001373678,0.001214934,"s17_6"
"Cutibacterium_granulosum",3.87e-05,3.54888e-05,"s17_6"
"Desulfovibrio_sp000403945",9.21e-05,0.000103993,"s17_6"
"Desulfovibrio_sp003860215",2.58e-05,1.62384e-05,"s17_6"
"Dialister_invisus",0.000646242,0.000652885,"s17_6"
"Eikenella_corrodens",0.001410584,0.001232321,"s17_6"
"Eikenella_corrodens_B",0.000255872,0.000179624,"s17_6"
"Eikenella_exigua",0.000151593,0.000125294,"s17_6"
"Eikenella_halliae",0.000359353,0.000315416,"s17_6"
"Eikenella_longinqua",2.82e-05,4.43853e-05,"s17_6"
"Eubacterium_A_nodatum",0.000127185,0.000165851,"s17_6"
"Eubacterium_M_brachy",0.000405686,0.000500783,"s17_6"
"Eubacterium_N_saphenum",0.000278559,0.000273139,"s17_6"
"F0040_sp000318095",0.001987384,0.001834921,"s17_6"
"F0040_sp003639005",0.00084944,0.000750824,"s17_6"
"F0040_sp003859795",4.87e-05,5.44786e-05,"s17_6"
"F0040_sp900095835",0.002993091,0.00267903,"s17_6"
"F0058_sp000163695",0.00108718,0.00080446,"s17_6"
"F0422_sp001553345",0.009710159,0.009507279,"s17_6"
"F0422_sp003992015",0.000297004,0.000271286,"s17_6"
"F0422_sp003999875",0.000216866,0.000177357,"s17_6"
"Filifactor_alocis",0.000403248,0.000419043,"s17_6"
"Fretibacterium_fastidiosum",0.000112666,9.78444e-05,"s17_6"
"Fusobacterium_massiliense",0.00047753,0.001070257,"s17_6"
"Fusobacterium_periodonticum_D",0.001927081,0.004135474,"s17_6"
"Fusobacterium_polymorphum",0.000714052,0.002433234,"s17_6"
"Fusobacterium_pseudoperiodonticum",0.00129369,0.00403562,"s17_6"
"Fusobacterium_vincentii",0.000422201,0.002807232,"s17_6"
"Gemella_haemolysans",0.000708061,0.001056063,"s17_6"
"Gemella_haemolysans_A",0.007630305,0.008780896,"s17_6"
"Gemella_haemolysans_B",0.000556562,0.00065526,"s17_6"
"Gemella_morbillorum",0.004706405,0.005498762,"s17_6"
"Gemella_sanguinis",0.003722315,0.008975051,"s17_6"
"Gemella_sp002871655",0.004476508,0.005644261,"s17_6"
"Gemella_sp900766305",0.000255744,0.000199781,"s17_6"
"GN02-872_sp003260325",0.00036941,0.001171225,"s17_6"
"GN02-873_sp003260345",0.000804605,0.000961765,"s17_6"
"GN02-873_sp013332525",0.002116335,0.002451143,"s17_6"
"Gordonia_aichiensis",1.11e-05,9.96465e-06,"s17_6"
"Gordonia_polyisoprenivorans",0.000140155,0.000139102,"s17_6"
"Gordonia_sputi",6.64e-05,6.63025e-05,"s17_6"
"Granulicatella_adiacens",0.00388485,0.004304858,"s17_6"
"Granulicatella_elegans",0.002357804,0.003163554,"s17_6"
"Granulicatella_sp001058355",0.003634609,0.00440584,"s17_6"
"Granulicatella_sp001071995",0.001354522,0.001472456,"s17_6"
"Granulicatella_sp900551535",0.001404188,0.0013533,"s17_6"
"Haemophilus_A_parahaemolyticus",0.000164146,0.00029318,"s17_6"
"Haemophilus_A_paraphrohaemolyticus",0.000248594,0.000160362,"s17_6"
"Haemophilus_A_sputorum",0.010848687,0.011490353,"s17_6"
"Haemophilus_D_parainfluenzae",0.023142424,0.025453508,"s17_6"
"Haemophilus_D_parainfluenzae_A",0.001919944,0.002616184,"s17_6"
"Haemophilus_D_parainfluenzae_J",0.002258185,0.004128608,"s17_6"
"Haemophilus_D_parainfluenzae_K",0.021849985,0.025251087,"s17_6"
"Haemophilus_D_parainfluenzae_L",0.015512694,0.017035145,"s17_6"
"Haemophilus_D_parainfluenzae_M",0.024469374,0.025557611,"s17_6"
"Haemophilus_D_parainfluenzae_N",0.013911884,0.013707332,"s17_6"
"Haemophilus_D_pittmaniae",2.62e-05,5.85694e-05,"s17_6"
"Haemophilus_D_sp001679485",0.014596352,0.016294312,"s17_6"
"Haemophilus_D_sp001815355",0.01204092,0.015144322,"s17_6"
"Haemophilus_D_sp900755445",0.001682724,0.00319166,"s17_6"
"Haemophilus_D_sp900756155",0.004276823,0.004656558,"s17_6"
"Haemophilus_D_sp900756875",0.003810874,0.004306211,"s17_6"
"Haemophilus_D_sp900764435",0.001172214,0.001182916,"s17_6"
"Haemophilus_haemolyticus",0.005295157,0.007467644,"s17_6"
"Haemophilus_haemolyticus_I",0.000272206,0.00051775,"s17_6"
"Haemophilus_influenzae",2.61e-05,5.9253e-05,"s17_6"
"Haemophilus_quentini",0.000538005,0.000833134,"s17_6"
"Haemophilus_sp001276515",0.000632587,0.000395382,"s17_6"
"Haemophilus_sp002998595",0.003176032,0.003319876,"s17_6"
"HOT-345_sp003260355",0.000255907,0.000386939,"s17_6"
"HOT-345_sp013333295",0.001388589,0.001879476,"s17_6"
"HOT-345_sp013333605",0.000631466,0.001048415,"s17_6"
"JABCPE02_sp013333255",0.002833838,0.003401163,"s17_6"
"JABCPE02_sp013333875",0.001233806,0.001818935,"s17_6"
"Johnsonella_ignava",0.000108039,0.00011813,"s17_6"
"Johnsonella_sp900766185",8.07e-05,9.36475e-05,"s17_6"
"Kingella_A_denitrificans",0.001855473,0.002018853,"s17_6"
"Kingella_B_oralis",0.000137392,0.000230025,"s17_6"
"Kingella_kingae",7.1e-05,6.25178e-05,"s17_6"
"Lachnoanaerobaculum_orale",5.17e-05,7.25598e-05,"s17_6"
"Lachnoanaerobaculum_saburreum",9.94e-05,7.01808e-05,"s17_6"
"Lachnoanaerobaculum_sp000209465",0.000260927,0.000284724,"s17_6"
"Lachnoanaerobaculum_sp000287675",0.000394388,0.000372263,"s17_6"
"Lachnoanaerobaculum_sp000296385",0.000244105,0.00027287,"s17_6"
"Lancefieldella_rimae",0.000105986,0.000115863,"s17_6"
"Lancefieldella_sp000564995",0.000200795,0.000181004,"s17_6"
"Lautropia_dentalis",0.000793112,0.000711443,"s17_6"
"Lautropia_mirabilis",0.00134575,0.001235761,"s17_6"
"Lawsonella_clevelandensis_A",0.000270617,0.000237454,"s17_6"
"Leptotrichia_A_sp000469505",0.001107414,0.001559518,"s17_6"
"Leptotrichia_A_sp001274535",0.000690971,0.000697471,"s17_6"
"Leptotrichia_buccalis",0.000153055,0.000432657,"s17_6"
"Leptotrichia_hofstadii",0.000214796,0.00060202,"s17_6"
"Leptotrichia_hongkongensis",0.000137953,0.000219209,"s17_6"
"Leptotrichia_massiliensis",0.000607459,0.001189175,"s17_6"
"Leptotrichia_trevisanii",0.000121611,0.000309674,"s17_6"
"Leptotrichia_wadei",0.00012033,0.000351367,"s17_6"
"Leptotrichia_wadei_A",9.39e-05,0.000341507,"s17_6"
"Mogibacterium_diversum",0.000364018,0.000275371,"s17_6"
"Mogibacterium_timidum",0.000316455,0.000229626,"s17_6"
"Neisseria_bacilliformis",0.000347354,0.000217917,"s17_6"
"Neisseria_bergeri",0.000385015,0.00031897,"s17_6"
"Neisseria_cerebrosa",0.000391189,0.000360393,"s17_6"
"Neisseria_cinerea",0.000277287,0.000292133,"s17_6"
"Neisseria_elongata",0.010435855,0.010530884,"s17_6"
"Neisseria_flavescens",0.00120318,0.000742924,"s17_6"
"Neisseria_flavescens_A",0.001224183,0.000293221,"s17_6"
"Neisseria_flavescens_B",0.006191436,0.005241828,"s17_6"
"Neisseria_flavescens_C",0.001776209,0.001789809,"s17_6"
"Neisseria_lactamica",0.000356752,0.000291379,"s17_6"
"Neisseria_lactamica_B",0.000126723,0.000233326,"s17_6"
"Neisseria_macacae",0.00061361,0.000551851,"s17_6"
"Neisseria_meningitidis",0.001683411,0.001168896,"s17_6"
"Neisseria_mucosa",0.000810559,0.000851199,"s17_6"
"Neisseria_mucosa_A",0.000367016,0.000445631,"s17_6"
"Neisseria_polysaccharea",0.000259809,1.6371e-05,"s17_6"
"Neisseria_potus",5.06e-05,8.97635e-05,"s17_6"
"Neisseria_sicca",0.000302226,0.000262104,"s17_6"
"Neisseria_sicca_A",0.000259564,0.000245267,"s17_6"
"Neisseria_sicca_B",0.001097139,0.001074206,"s17_6"
"Neisseria_sicca_C",0.000138783,0.000170107,"s17_6"
"Neisseria_sicca_D",0.000731697,0.000814294,"s17_6"
"Neisseria_sicca_E",6.06e-05,0.000151095,"s17_6"
"Neisseria_sp000090875",0.002130604,0.002213751,"s17_6"
"Neisseria_sp000186165",0.026580364,0.028187844,"s17_6"
"Neisseria_sp000227275",0.000523456,0.000808794,"s17_6"
"Neisseria_sp000952795",0.000215451,0.000466251,"s17_6"
"Neisseria_sp001809325",0.000415228,0.001226587,"s17_6"
"Neisseria_sp001815675",0.000219127,0.000290944,"s17_6"
